SDR identifier,SDR identifier,Title,Name #1,DO NOT EDIT,DO NOT EDIT,Name #1 role,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,Name #2,DO NOT EDIT,Name #2 role,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,Name #3,DO NOT EDIT,Name #3 role,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,Name #4,DO NOT EDIT,Name #4 role,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,Name #5,DO NOT EDIT,Name #5 role,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,Name #6,DO NOT EDIT,Name #6 role,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,Name #7,DO NOT EDIT,Name #7 role,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,Name #8,DO NOT EDIT,Name #8 role,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,Name #9,DO NOT EDIT,Name #9 role,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,Name #10,DO NOT EDIT,Name #10 role,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,Resource type,Additional resource types,,Genre,DO NOT EDIT,Data type,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,Additional data type,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,Date released to purl,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,Date of data compilation/analysis,DO NOT EDIT,DO NOT EDIT,End date (if range),DO NOT EDIT,Approximate date or range?,DO NOT EDIT,DO NOT EDIT,Time period covered by data,DO NOT EDIT,Language (if applicable),DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,Abstract paragraph 1,DO NOT EDIT,Abstract paragraph 2,DO NOT EDIT,,DO NOT EDIT,Abstract paragraph 4,DO NOT EDIT,Abstract paragraph 5,DO NOT EDIT,Abstract paragraph 6,DO NOT EDIT,Abstract paragraph 7,DO NOT EDIT,Abstract paragraph 8,DO NOT EDIT,Abstract paragraph 9,DO NOT EDIT,Abstract paragraph 10,DO NOT EDIT,Abstract paragraph 11,DO NOT EDIT,Abstract paragraph 12,DO NOT EDIT,Additional note,Contact email,DO NOT EDIT,DO NOT EDIT,Subject term #1,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,Subject term #2,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,Subject term #3,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,Subject term #4,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,Subject term #5,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,Subject term #6,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,Subject term #7,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,Subject term #8,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,Subject term #9,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,Subject term #10,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,Object identifier,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT,DO NOT EDIT
Post-registration (druid),Pre-registration (source ID),,select from dropdown,,,select from dropdown,,,,,select from dropdown,,select from dropdown,,,,,select from dropdown,,select from dropdown,,,,,select from dropdown,,select from dropdown,,,,,select from dropdown,,select from dropdown,,,,,select from dropdown,,select from dropdown,,,,,select from dropdown,,select from dropdown,,,,,select from dropdown,,select from dropdown,,,,,select from dropdown,,select from dropdown,,,,,select from dropdown,,select from dropdown,,,,,default: text,,,for data: dataset,,select from dropdown,,,,select from dropdown,,,,format: YYYY or YYYY-MM-DD,,,,,,format: YYYY or YYYY-MM-DD,,,format: YYYY or YYYY-MM-DD,,leave blank if not,,,format: YYYY or YYYY-YYYY,,select from dropdown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,select from dropdown,,,,,,,,,,,,,,select from dropdown,,,,,,,,,,,,,,select from dropdown,,,,,,,,,,,,,,select from dropdown,,,,,,,,,,,,,,select from dropdown,,,,,,,,,,,,,,select from dropdown,,,,,,,,,,,,,,select from dropdown,,,,,,,,,,,,,,select from dropdown,,,,,,,,,,,,,,select from dropdown,,,,,,,,,,,,,,select from dropdown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
